idx,season,episode,character,line
52768,s6,08,Ben Wyatt,"Actually, Barney, I'm afraid I have some bad news."
52769,s6,08,Ben Wyatt,Today's my last day.
52770,s6,08,Ben Wyatt,"I got an opportunity I couldn't say no to, and I have to quit."
52771,s6,08,Ben Wyatt,Again.
52772,s6,08,Barney,No need to explain.
52773,s6,08,Barney,I knew it was too good to be true.
52774,s6,08,Ben Wyatt,"Oh, I do have a little going-away gift."
52775,s6,08,Ben Wyatt,Left it in the break room.
52776,s6,08,Ben Wyatt,"If anyone could appreciate it, it's you guys."
52777,s6,08,Barney,"""You can play with one warrior, but it's just not nearly as good."""
52778,s6,08,Barney,Enjoy.
52779,s6,08,Barney,Ben Wyatt.
52780,s6,08,Barney,Let's play.
52781,s6,08,Extra,I call ledgerman! No.
52782,s6,09,April Ludgate,"Andy got back from London two days ago, and he still has jet lag."
52783,s6,09,April Ludgate,It's really annoying.
52784,s6,09,April Ludgate,We're on totally different schedules.
52785,s6,09,April Ludgate,Last night he mowed the lawn at 2:00 in the morning.
52786,s6,09,April Ludgate,Andy!
52787,s6,09,April Ludgate,Andy!
52788,s6,09,Andy Dwyer,Get me a beer?
52789,s6,09,April Ludgate,All right.
52790,s6,09,April Ludgate,"As soon as I wake up he goes down, hard."
52791,s6,09,April Ludgate,This has to stop.
52792,s6,09,April Ludgate,"Babe, wake up."
52793,s6,09,Andy Dwyer,"That's my spaghetti, Chewbacca."
52794,s6,09,April Ludgate,Babe!
52795,s6,09,April Ludgate,"You hungry, Champion?"
52796,s6,09,April Ludgate,"Oh, my God, are you kidding me?"
52797,s6,09,Andy Dwyer,"Oh, man, I fell asleep again?"
52798,s6,09,April Ludgate,"Andy, you have got to stay up and get on a regular schedule!"
52799,s6,09,Andy Dwyer,Were you about to spray me with the hose inside the house?
52800,s6,09,April Ludgate,Yeah.
52801,s6,09,Andy Dwyer,I kind of want you to do it now.
52802,s6,09,April Ludgate,Okay.
52803,s6,09,Andy Dwyer,No no no no no no.
52804,s6,09,Ben Wyatt,"Okay, okay, okay."
52805,s6,09,Ben Wyatt,"Okay, just a reminder, guys, today is Leslie's last day as a city councilor, so everyone be extra supportive."
52806,s6,09,Ron Swanson,Already done.
52807,s6,09,Ron Swanson,"When she walked past me this morning, I gave her a kind nod."
52808,s6,09,Ben Wyatt,Heartwarming.
52809,s6,09,Ben Wyatt,"Also, I want to get her a present to cheer her up on her last day."
52810,s6,09,Ben Wyatt,Any ideas?
52811,s6,09,Donna Meagle,"A ""Sorry You Lost Your Dream Job"" gift?"
52812,s6,09,Donna Meagle,"Um, that's a tough one."
52813,s6,09,Donna Meagle,Stay away from wine.
52814,s6,09,Donna Meagle,Wine is crying juice.
52815,s6,09,Jerry Gergich,"Well, I mean, you know her better than anybody."
52816,s6,09,Jerry Gergich,What does she really want more than anything in the world?
52817,s6,09,Ben Wyatt,A nice candle!
52818,s6,09,Ben Wyatt,I'm screwed.
52819,s6,09,Jerry Gergich,"Andy, no!"
52820,s6,09,April Ludgate,No!
52821,s6,09,Jerry Gergich,"Oh, my God."
52822,s6,09,April Ludgate,Andy!
52823,s6,09,Andy Dwyer,I'll be right out.
52824,s6,09,Leslie Knope,"Well, this is the Pawnee City Council Chambers."
52825,s6,09,Leslie Knope,Your new home away from home.
52826,s6,09,Ingrid de Forest,"Well, technically, my home away from home is in Zurich."
52827,s6,09,Ingrid de Forest,But this is nice too.
52828,s6,09,Leslie Knope,Today is my last day as City-- Excuse me.
52829,s6,09,Leslie Knope,Let me try this again.
52830,s6,09,Leslie Knope,"Today is my last day asâ¦ Today is my last-- Today is my last day... You know what, you get the idea."
52831,s6,09,Leslie Knope,"My old friend Ingrid De Forest won the recall vote, and she's taking my place on Monday morning."
52832,s6,09,Leslie Knope,"But you know, luckily for me, I've processed all my feelings, and I've gone through the five stages of grief: denial, anger, Internet commenting, cat adoption, African dance, cat returning to the adoption place, watching all the episodes of Murphy Brown and not giving a flying fart."
52833,s6,09,Leslie Knope,How many stages is that?
52834,s6,09,Leslie Knope,I don't know.
52835,s6,09,Leslie Knope,The point is I'm fine now.
52836,s6,09,Ingrid de Forest,This must be hard for you.
52837,s6,09,Ingrid de Forest,"It's like what Sir Ian McKellen said to me the day I sold my boat to Karl Lagerfeld, ""Parting is such sweet sorrow."""
52838,s6,09,Leslie Knope,"Oh, my God."
52839,s6,09,Leslie Knope,What is your life?
52840,s6,09,Ingrid de Forest,"If it makes any difference, your work here was a real inspiration to me, and I am going to do my best to continue your legacy."
52841,s6,09,Leslie Knope,"Well, I appreciate the sentiment."
52842,s6,09,Ingrid de Forest,Leslie?
52843,s6,09,Leslie Knope,I'm sorry.
52844,s6,09,Leslie Knope,Was I singing Goodbye Yellow Brick Road out loud?
52845,s6,09,Ingrid de Forest,No.
52846,s6,09,Ingrid de Forest,"But, would you like to?"
52847,s6,09,Ingrid de Forest,I studied opera at the Sorbonne.
52848,s6,09,Ingrid de Forest,I'd be happy to harmonize.
52849,s6,09,Ingrid de Forest,Goodbye Goodbye Nah.
52850,s6,09,Leslie Knope,No.
52851,s6,09,Trevor Nelson,"And finally, here is a check for the entirety of the purchase of Rent A Swag."
52852,s6,09,Trevor Nelson,"And here is a personal note from my client, Dr. Saperstein."
52853,s6,09,Tom Haverford,"""Dear Tom, I win."""
52854,s6,09,Tom Haverford,"""You suck."""
52855,s6,09,Tom Haverford,"""Turn note over."""
52856,s6,09,Tom Haverford,"""You still suck."""
52857,s6,09,Tom Haverford,"""Turn note over."""
52858,s6,09,Tom Haverford,"Okay, Saperstein couldn't even face me himself?"
52859,s6,09,Tom Haverford,He had to send in his lackey.
52860,s6,09,Trevor Nelson,My client isn't at this meeting because he doesn't have to be.
52861,s6,09,Trevor Nelson,"Successful people, Mr. Haverford, use their money to get others to work for them."
52862,s6,09,Tom Haverford,"Mmm, that's an interesting idea, lawyer dude."
52863,s6,09,Tom Haverford,What if I give you five bucks to put a bag of poop in Saperstein's car?
52864,s6,09,Trevor Nelson,No.
52865,s6,09,Tom Haverford,"Ballpark me, how much would it cost?"
52866,s6,09,Trevor Nelson,10000 dollars.
52867,s6,09,Tom Haverford,"Counteroffer, why don't you just do it for the story?"
52868,s6,09,Trevor Nelson,"Goodbye, Mr. Haverford."
52869,s6,09,Dr. Saperstein,Is it done?
52870,s6,09,Dr. Saperstein,"Well, how many times did he turn the paper over?"
52871,s6,09,Dr. Saperstein,"Oh, that is disappointing."
52872,s6,09,Dr. Saperstein,"So, look at this baby."
52873,s6,09,Dr. Saperstein,That is the most symmetrical fetus I've ever seen.
52874,s6,09,Dr. Saperstein,This could be a superhero.
52875,s6,09,Chris Traeger,Dr. Saperstein.
52876,s6,09,Dr. Saperstein,Yes.
52877,s6,09,Chris Traeger,"I know that we should hate you because you destroyed our friend's business, but we love you so much."
52878,s6,09,Ann Perkins,We love you.
52879,s6,09,Dr. Saperstein,I'm lovable.
52880,s6,09,Dr. Saperstein,"So, do you want to know the sex?"
52881,s6,09,Chris Traeger,"Oh, my God Should we?"
52882,s6,09,Ann Perkins,"No, right?"
52883,s6,09,Ann Perkins,Or maybe yes?
52884,s6,09,Chris Traeger,Is there an option other than yes or no?
52885,s6,09,Dr. Saperstein,I'll tell you what I'm gonna do.
52886,s6,09,Dr. Saperstein,I'm gonna write it down.
52887,s6,09,Dr. Saperstein,"Then I'm going to put it in an envelope, seal it, and when you're ready, voila."
52888,s6,09,Ann Perkins,That'll be fun.
52889,s6,09,Chris Traeger,It's like the Oscars.
52890,s6,09,Ann Perkins,Let's get some food.
52891,s6,09,Ann Perkins,I'm starving.
52892,s6,09,Ann Perkins,"Wait, no, I have to pee."
52893,s6,09,Ann Perkins,"Wait, no, I have to barf!"
52894,s6,09,Ann Perkins,"Actually, all three."
52895,s6,09,Ann Perkins,Being pregnant is great.
52896,s6,09,Tom Haverford,"And finally, Larry's share of the profit."
52897,s6,09,Jerry Gergich,Whoa!
52898,s6,09,Jerry Gergich,Good to be Larry.
52899,s6,09,Tom Haverford,"No, it's not, you boring grandpa."
52900,s6,09,Tom Haverford,"Meanwhile, Tommy's riding high, 32,000 dollars."
52901,s6,09,Tom Haverford,I'm basically a millionaire.
52902,s6,09,April Ludgate,"What are you going to do with the money, Tom?"
52903,s6,09,Tom Haverford,Glad you asked.
52904,s6,09,Tom Haverford,A horrible man recently gave me some great advice.
52905,s6,09,Tom Haverford,"For years, I've been coming up with my own ideas like some sort of non-rich idiot."
52906,s6,09,Tom Haverford,Now I'm going to let people come to me and invest my scrilla in the best idea I hear.
52907,s6,09,Ron Swanson,That sounds like an efficient use of the free market.
52908,s6,09,Ron Swanson,"I would wish you the best of luck, but I believe luck is a concept invented by the weak to explain their failures."
52909,s6,09,Tom Haverford,"Come hear the ideas with me, Ron."
52910,s6,09,Tom Haverford,"I could use your wise, grandfatherly advice."
52911,s6,09,Donna Meagle,Do you think everyone here is a grandfather?
52912,s6,09,Tom Haverford,"Basically, if you're older than me, you're a grandpa."
52913,s6,09,Tom Haverford,"And if you are a grandpa, you're dead."
52914,s6,09,April Ludgate,That sounds right.
52915,s6,09,Jerry Gergich,"Uh, oops!"
52916,s6,09,Jerry Gergich,"This check is made out to ""Lenny,"" which I think is a typo for ""Larry,"" which isn't even actually my name."
52917,s6,09,April Ludgate,"Well, tell it to the bank, Lenny."
52918,s6,09,Jerry Gergich,Am I Am I Lenny now?
52919,s6,09,Ben Wyatt,I'd like to order a singing telegram.
52920,s6,09,Ben Wyatt,"Well, my wife lost her job, so maybe something sad and slow?"
52921,s6,09,Ben Wyatt,Do you know anything from the Requiem for a Dream soundtrack?
52922,s6,09,Ben Wyatt,This is a bad idea.
52923,s6,09,Ben Wyatt,"I'm hanging up now, bye."
52924,s6,09,Leslie Knope,"Well, Ingrid is settled into my office, and this box contains the last of my stuff."
52925,s6,09,Leslie Knope,Although I might have left some salt packets in my desk.
52926,s6,09,Leslie Knope,Maybe I should go back for those?
52927,s6,09,Ben Wyatt,"Honey, it's okay."
52928,s6,09,Ben Wyatt,There'll be other salt packets.
52929,s6,09,Leslie Knope,But not the kind that snaps in half maybe.
52930,s6,09,Ben Wyatt,"Okay, I know I'm a broken record, but getting away from the City Council is absolutely the best thing for you."
52931,s6,09,Ben Wyatt,Trust me.
52932,s6,09,Perd Hapley,"This is Perd Hapley, talking to you now about what's going on, today."
52933,s6,09,Perd Hapley,"We're live at City Hall, where City Councilman Dexhart is addressing his latest sex scandal."
52934,s6,09,Councilman Dexhart,"Recently, certain allegations have come to light about my inappropriate conduct."
52935,s6,09,Councilman Dexhart,I am here to set the record straight.
52936,s6,09,Councilman Dexhart,I totally did all of it.
52937,s6,09,Ben Wyatt,Another sex scandal?
52938,s6,09,Ben Wyatt,This guy is unbelievable.
52939,s6,09,Leslie Knope,How does he find the time?
52940,s6,09,Councilman Dexhart,"I also engaged in inappropriate texting, ""sexting,"" and ""Tex-Mexting,"" which is where you send photos of your junk from the restroom of a Chili's To Go."
52941,s6,09,Ben Wyatt,Hmm.
52942,s6,09,Leslie Knope,Ew.
52943,s6,09,Councilman Dexhart,"Does this make me a ""bad boy""?"
52944,s6,09,Councilman Dexhart,You tell me.
52945,s6,09,Councilman Dexhart,"No, really, tell me."
52946,s6,09,Councilman Dexhart,It gets me off when women tell me that.
52947,s6,09,Leslie Knope,He's reading this.
52948,s6,09,Leslie Knope,He wrote this down.
52949,s6,09,Councilman Dexhart,"I sent these texts to roughly 100 women, under the following pseudonyms"" ""Enrique Shockwave,"" ""Willie Dynamite,"" ""Lee Harvey Teabag."""
52950,s6,09,Ben Wyatt,"Well, at least you won't have to deal with that guy anymore."
52951,s6,09,Leslie Knope,You're right.
52952,s6,09,Leslie Knope,Not after someone beats him in the next election.
52953,s6,09,Leslie Knope,Someone who is smart and hardworking and who knows the job because she's done it already and is also blonde and named Leslie and loves you!
52954,s6,09,Ben Wyatt,Is it you?
52955,s6,09,Leslie Knope,"Yes, it is."
52956,s6,09,Leslie Knope,I'm going to run again.
52957,s6,09,Leslie Knope,I'm going to beat Dexhart!
52958,s6,09,Councilman Dexhart,"and ""Anthony Weiner."""
52959,s6,09,Ben Wyatt,Another City Council campaign?
52960,s6,09,Ben Wyatt,"Leslie, think about what you're saying."
52961,s6,09,Leslie Knope,I did.
52962,s6,09,Leslie Knope,I challenge you to find one flaw in my plan.
52963,s6,09,Ben Wyatt,"Well, for one, we don't even live in Dexhart's district."
52964,s6,09,Leslie Knope,"Not yet, but we can go and rent a second apartment, and we can spend 51% of our time there, and then I'll file the campaign form from that address."
52965,s6,09,Ben Wyatt,"I don't want to spend 51% of our time in his district, it's basically a dumping ground for old shipping containers."
52966,s6,09,Leslie Knope,Oh.
52967,s6,09,Ben Wyatt,It's like a raccoon shanty town.
52968,s6,09,Leslie Knope,"Oh, it's not that bad."
52969,s6,09,Ben Wyatt,"And also, Dexhart fights dirty."
52970,s6,09,Ben Wyatt,"He's never lost an election because he runs brutal, scorched earth campaigns."
52971,s6,09,Leslie Knope,So what?
52972,s6,09,Leslie Knope,"I've got plenty of dirt on that scumbag, I say bring it on."
52973,s6,09,Leslie Knope,"So, I'm going to start my negative PR blitz against Dexhart and"
52974,s6,09,Ben Wyatt,"Look, I just think we need to take a deep breath, think about if this is really worth it."
52975,s6,09,Leslie Knope,Anything is worth me getting back on City Council.
52976,s6,09,Tom Haverford,"Okay, let's see which one of these lucky visionaries is gonna make me rich."
52977,s6,09,Tom Haverford,Greg Phillips?
52978,s6,09,Extra,"Hi, guys."
52979,s6,09,Extra,Thanks for meeting with me.
52980,s6,09,April Ludgate,Enough chitchat.
52981,s6,09,April Ludgate,"What's your pitch, kid?"
52982,s6,09,April Ludgate,"Come on, time is money, money is power, power is pizza, pizza is knowledge, let's go."
52983,s6,09,Extra,"Okay, so, my idea is for an abacus, but on your phone."
52984,s6,09,Extra,"I call it a ""phone-bacus."""
52985,s6,09,Ron Swanson,"Son, you just described a calculator."
52986,s6,09,Extra,"But you're talking about it, right?"
52987,s6,09,Extra,"Three words, Automated Word Counter."
52988,s6,09,Tom Haverford,Get out.
52989,s6,09,Extra,Two words.
52990,s6,09,Tom Haverford,No.
52991,s6,09,Extra,One word.
52992,s6,09,Jerry Gergich,"As you may know, I do like to tinker with things in my garage."
52993,s6,09,Ron Swanson,I'm gonna hit the can while he's up.
52994,s6,09,Jerry Gergich,"So, I think I have discovered a way to generate clean, renewable energy."
52995,s6,09,Jerry Gergich,I think it's going to
52996,s6,09,Tom Haverford,Ugh!
52997,s6,09,Tom Haverford,Gross!
52998,s6,09,April Ludgate,"God, Larry, you sneezed all over us!"
52999,s6,09,Tom Haverford,I'm not going to buy that thing.
53000,s6,09,Tom Haverford,It's covered in a gallon of your boogers!
53001,s6,09,Jerry Gergich,I totally understand.
53002,s6,09,Jerry Gergich,"Ah, Geez!"
53003,s6,09,Chris Traeger,I would be thrilled if we have a girl.
53004,s6,09,Ann Perkins,"Aw, tiny dresses, braids, glitter on everything?"
53005,s6,09,Ann Perkins,Forget it.
53006,s6,09,Chris Traeger,And also girls' names are so cute.
53007,s6,09,Chris Traeger,"Daisy, Annabelle, Lilly"
53008,s6,09,Ann Perkins,"Olive, Rosemary, Chicken."
53009,s6,09,Ann Perkins,Fifty burritos.
53010,s6,09,Ann Perkins,"Oh, my God, I'm starving."
53011,s6,09,Ann Perkins,"Miss, hi, I'm pregnant, and I'm a little bit crazy, so if you don't bring our appetizers out in the next 30 seconds, I'm going to plunge your face into the deep fryer."
53012,s6,09,Chris Traeger,"And also two waters, please, but no hurry."
53013,s6,09,Ann Perkins,Thank you.
53014,s6,09,Shauna Malwae-Tweep,"Leslie, I don't know if there's a story in these emails."
53015,s6,09,Shauna Malwae-Tweep,"They're iffy, but Dexhart has been elected eight times."
53016,s6,09,Shauna Malwae-Tweep,I don't think the voters care.
53017,s6,09,Shauna Malwae-Tweep,His poll numbers are actually up since the scandal broke.
53018,s6,09,Leslie Knope,"Well, that's just because people found out he was Miley Cyrus' cousin."
53019,s6,09,Shauna Malwae-Tweep,He is?
53020,s6,09,Councilman Dexhart,"Morning, Leslie."
53021,s6,09,Councilman Dexhart,Sweet Jugs.
53022,s6,09,Shauna Malwae-Tweep,What?
53023,s6,09,Shauna Malwae-Tweep,He's kinda cute.
53024,s6,09,Leslie Knope,"Oh, God, Shauna, no."
53025,s6,09,Shauna Malwae-Tweep,"I just feel like I could fix him, you know?"
53026,s6,09,Tom Haverford,This sucks!
53027,s6,09,Tom Haverford,We heard 100 pitches and they're all terrible.
53028,s6,09,Tom Haverford,Change of plans.
53029,s6,09,Tom Haverford,You guys are my idea factory.
53030,s6,09,Tom Haverford,"April, go!"
53031,s6,09,April Ludgate,"Okay, I got one."
53032,s6,09,April Ludgate,"""Macaroni and Poison,"" it's like mac and cheese, but with a special ingredient."
53033,s6,09,Tom Haverford,Ron?
53034,s6,09,Ron Swanson,Every socket set I've ever bought only goes up to half inch.
53035,s6,09,Ron Swanson,"I'd love a couple larger sizes, take it all the way up to five eighths."
